Date,MealPeriod,RevenueCenterName,TotalCheckAmount
2023-03-04,Lunch,RevenueCenter_4,0.0
2023-03-04,Lunch,RevenueCenter_5,555.5
2023-03-04,Lunch,RevenueCenter_6,1495.75
2023-03-04,Lunch,RevenueCenter_7,0.0
2023-03-04,Lunch,RevenueCenter_8,10170.0
2023-03-04,Lunch,RevenueCenter_9,0.0
2023-03-05,BreakFast,RevenueCenter_1,839.0
2023-03-05,BreakFast,RevenueCenter_2,1780.0
2023-03-05,BreakFast,RevenueCenter_3,0.0
2023-03-05,BreakFast,RevenueCenter_4,0.0
2023-03-05,BreakFast,RevenueCenter_5,19031.0
2023-03-05,BreakFast,RevenueCenter_6,278.0
2023-03-05,BreakFast,RevenueCenter_7,9.0
2023-03-05,BreakFast,RevenueCenter_8,0.0
2023-03-05,BreakFast,RevenueCenter_9,765.0
2023-03-05,Dinner,RevenueCenter_1,4099.5
2023-03-05,Dinner,RevenueCenter_2,579.0
2023-03-05,Dinner,RevenueCenter_3,11364.6
2023-03-05,Dinner,RevenueCenter_4,0.0
2023-03-05,Dinner,RevenueCenter_5,2532.0
2023-03-05,Dinner,RevenueCenter_6,281.5
2023-03-05,Dinner,RevenueCenter_7,0.0
2023-03-05,Dinner,RevenueCenter_8,0.0
2023-03-05,Dinner,RevenueCenter_9,160.0
2023-03-05,Lunch,RevenueCenter_1,632.1
2023-03-05,Lunch,RevenueCenter_2,495.0
2023-03-05,Lunch,RevenueCenter_3,740.0
2023-03-05,Lunch,RevenueCenter_4,0.0
2023-03-05,Lunch,RevenueCenter_5,250.0
2023-03-05,Lunch,RevenueCenter_6,963.0
2023-03-05,Lunch,RevenueCenter_7,9.0
2023-03-05,Lunch,RevenueCenter_8,10255.0
2023-03-05,Lunch,RevenueCenter_9,70.0
2023-03-06,BreakFast,RevenueCenter_1,766.0
2023-03-06,BreakFast,RevenueCenter_2,195.0
2023-03-06,BreakFast,RevenueCenter_3,0.0
2023-03-06,BreakFast,RevenueCenter_4,0.0
2023-03-06,BreakFast,RevenueCenter_5,15263.0
2023-03-06,BreakFast,RevenueCenter_6,235.0
2023-03-06,BreakFast,RevenueCenter_7,137.0
2023-03-06,BreakFast,RevenueCenter_8,0.0
2023-03-06,BreakFast,RevenueCenter_9,0.0
2023-03-06,Dinner,RevenueCenter_1,2249.5
2023-03-06,Dinner,RevenueCenter_2,525.0
2023-03-06,Dinner,RevenueCenter_3,10306.15
2023-03-06,Dinner,RevenueCenter_4,0.0
2023-03-06,Dinner,RevenueCenter_5,1909.0
2023-03-06,Dinner,RevenueCenter_6,173.0
2023-03-06,Dinner,RevenueCenter_7,16.0
2023-03-06,Dinner,RevenueCenter_8,27690.0
2023-03-06,Dinner,RevenueCenter_9,320.0
2023-03-06,Lunch,RevenueCenter_1,385.0
2023-03-06,Lunch,RevenueCenter_2,595.0
2023-03-06,Lunch,RevenueCenter_3,1022.0
2023-03-06,Lunch,RevenueCenter_4,0.0
2023-03-06,Lunch,RevenueCenter_5,1453.5
2023-03-06,Lunch,RevenueCenter_6,950.0
2023-03-06,Lunch,RevenueCenter_7,50.0
2023-03-06,Lunch,RevenueCenter_8,6000.0
2023-03-06,Lunch,RevenueCenter_9,0.0
2023-03-07,BreakFast,RevenueCenter_1,486.0
2023-03-07,BreakFast,RevenueCenter_2,297.25
2023-03-07,BreakFast,RevenueCenter_3,0.0
2023-03-07,BreakFast,RevenueCenter_4,0.0
2023-03-07,BreakFast,RevenueCenter_5,16855.0
2023-03-07,BreakFast,RevenueCenter_6,1004.0
2023-03-07,BreakFast,RevenueCenter_7,12.0
2023-03-07,BreakFast,RevenueCenter_8,0.0
2023-03-07,BreakFast,RevenueCenter_9,225.0
2023-03-07,Dinner,RevenueCenter_1,3413.5
2023-03-07,Dinner,RevenueCenter_2,691.0
2023-03-07,Dinner,RevenueCenter_3,12351.4
2023-03-07,Dinner,RevenueCenter_4,0.0
2023-03-07,Dinner,RevenueCenter_5,2641.0
2023-03-07,Dinner,RevenueCenter_6,327.5
2023-03-07,Dinner,RevenueCenter_7,84.0
2023-03-07,Dinner,RevenueCenter_8,30090.0
2023-03-07,Dinner,RevenueCenter_9,135.0
2023-03-07,Lunch,RevenueCenter_1,728.0
2023-03-07,Lunch,RevenueCenter_2,507.0
2023-03-07,Lunch,RevenueCenter_3,856.0
2023-03-07,Lunch,RevenueCenter_4,0.0
2023-03-07,Lunch,RevenueCenter_5,1586.0
2023-03-07,Lunch,RevenueCenter_6,332.0
2023-03-07,Lunch,RevenueCenter_7,0.0
2023-03-07,Lunch,RevenueCenter_8,1000.0
2023-03-07,Lunch,RevenueCenter_9,0.0
2023-03-08,BreakFast,RevenueCenter_1,187.0
2023-03-08,BreakFast,RevenueCenter_2,361.0
2023-03-08,BreakFast,RevenueCenter_3,20.0
2023-03-08,BreakFast,RevenueCenter_4,0.0
2023-03-08,BreakFast,RevenueCenter_5,16412.0
2023-03-08,BreakFast,RevenueCenter_6,371.0
2023-03-08,BreakFast,RevenueCenter_7,219.0
2023-03-08,BreakFast,RevenueCenter_8,0.0
2023-03-08,BreakFast,RevenueCenter_9,460.0
2023-03-08,Dinner,RevenueCenter_1,2141.0
2023-03-08,Dinner,RevenueCenter_2,605.0
2023-03-08,Dinner,RevenueCenter_3,7161.8
2023-03-08,Dinner,RevenueCenter_4,0.0
2023-03-08,Dinner,RevenueCenter_5,2488.0
2023-03-08,Dinner,RevenueCenter_6,528.0
2023-03-08,Dinner,RevenueCenter_7,112.0
2023-03-08,Dinner,RevenueCenter_8,22190.0
2023-03-08,Dinner,RevenueCenter_9,0.0
2023-03-08,Lunch,RevenueCenter_1,693.0
2023-03-08,Lunch,RevenueCenter_2,253.0
2023-03-08,Lunch,RevenueCenter_3,1987.0
2023-03-08,Lunch,RevenueCenter_4,0.0
2023-03-08,Lunch,RevenueCenter_5,655.0
2023-03-08,Lunch,RevenueCenter_6,1024.0
2023-03-08,Lunch,RevenueCenter_7,16.0
2023-03-08,Lunch,RevenueCenter_8,0.0
2023-03-08,Lunch,RevenueCenter_9,0.0
2023-03-09,BreakFast,RevenueCenter_1,804.0
2023-03-09,BreakFast,RevenueCenter_2,272.0
2023-03-09,BreakFast,RevenueCenter_3,0.0
2023-03-09,BreakFast,RevenueCenter_4,0.0
2023-03-09,BreakFast,RevenueCenter_5,17760.0
2023-03-09,BreakFast,RevenueCenter_6,252.0
2023-03-09,BreakFast,RevenueCenter_7,25.0
2023-03-09,BreakFast,RevenueCenter_8,0.0
2023-03-09,BreakFast,RevenueCenter_9,0.0
2023-03-09,Dinner,RevenueCenter_1,3054.0
2023-03-09,Dinner,RevenueCenter_2,187.0
2023-03-09,Dinner,RevenueCenter_3,8217.9
2023-03-09,Dinner,RevenueCenter_4,0.0
2023-03-09,Dinner,RevenueCenter_5,14745.0
2023-03-09,Dinner,RevenueCenter_6,695.5
2023-03-09,Dinner,RevenueCenter_7,0.0
2023-03-09,Dinner,RevenueCenter_8,19400.0
2023-03-09,Dinner,RevenueCenter_9,0.0
2023-03-09,Lunch,RevenueCenter_1,529.7
2023-03-09,Lunch,RevenueCenter_2,0.0
2023-03-09,Lunch,RevenueCenter_3,4404.5
2023-03-09,Lunch,RevenueCenter_4,0.0
2023-03-09,Lunch,RevenueCenter_5,1610.0
2023-03-09,Lunch,RevenueCenter_6,96.0
2023-03-09,Lunch,RevenueCenter_7,84.0
2023-03-09,Lunch,RevenueCenter_8,0.0
2023-03-09,Lunch,RevenueCenter_9,285.0
2023-03-10,BreakFast,RevenueCenter_1,956.0
2023-03-10,BreakFast,RevenueCenter_2,155.0
2023-03-10,BreakFast,RevenueCenter_3,754.0
2023-03-10,BreakFast,RevenueCenter_4,0.0
2023-03-10,BreakFast,RevenueCenter_5,15564.0
2023-03-10,BreakFast,RevenueCenter_6,290.0
2023-03-10,BreakFast,RevenueCenter_7,17.0
2023-03-10,BreakFast,RevenueCenter_8,0.0
2023-03-10,BreakFast,RevenueCenter_9,175.0
2023-03-10,Dinner,RevenueCenter_1,1376.0
2023-03-10,Dinner,RevenueCenter_2,456.74
2023-03-10,Dinner,RevenueCenter_3,6507.8
2023-03-10,Dinner,RevenueCenter_4,0.0
2023-03-10,Dinner,RevenueCenter_5,11977.68
2023-03-10,Dinner,RevenueCenter_6,231.0
2023-03-10,Dinner,RevenueCenter_7,74.0
2023-03-10,Dinner,RevenueCenter_8,14400.0
2023-03-10,Dinner,RevenueCenter_9,90.0
2023-03-10,Lunch,RevenueCenter_1,638.0
2023-03-10,Lunch,RevenueCenter_2,405.0
2023-03-10,Lunch,RevenueCenter_3,2050.0
2023-03-10,Lunch,RevenueCenter_4,0.0
2023-03-10,Lunch,RevenueCenter_5,760.0
2023-03-10,Lunch,RevenueCenter_6,286.5
2023-03-10,Lunch,RevenueCenter_7,0.0
2023-03-10,Lunch,RevenueCenter_8,0.0
2023-03-10,Lunch,RevenueCenter_9,0.0
2023-03-11,BreakFast,RevenueCenter_1,241.0
2023-03-11,BreakFast,RevenueCenter_2,131.0
2023-03-11,BreakFast,RevenueCenter_3,266.0
2023-03-11,BreakFast,RevenueCenter_4,0.0
2023-03-11,BreakFast,RevenueCenter_5,14904.0
2023-03-11,BreakFast,RevenueCenter_6,838.5
2023-03-11,BreakFast,RevenueCenter_7,9.0
2023-03-11,BreakFast,RevenueCenter_8,0.0
2023-03-11,BreakFast,RevenueCenter_9,110.0
2023-03-11,Dinner,RevenueCenter_1,1807.0
2023-03-11,Dinner,RevenueCenter_2,142.5
2023-03-11,Dinner,RevenueCenter_3,6813.6
2023-03-11,Dinner,RevenueCenter_4,0.0
2023-03-11,Dinner,RevenueCenter_5,4441.0
2023-03-11,Dinner,RevenueCenter_6,734.0
2023-03-11,Dinner,RevenueCenter_7,196.0
2023-03-11,Dinner,RevenueCenter_8,0.0
2023-03-11,Dinner,RevenueCenter_9,0.0
2023-03-11,Lunch,RevenueCenter_1,1087.4
2023-03-11,Lunch,RevenueCenter_2,115.0
2023-03-11,Lunch,RevenueCenter_3,848.0
2023-03-11,Lunch,RevenueCenter_4,0.0
2023-03-11,Lunch,RevenueCenter_5,768.0
2023-03-11,Lunch,RevenueCenter_6,1321.0
2023-03-11,Lunch,RevenueCenter_7,35.0
2023-03-11,Lunch,RevenueCenter_8,4000.0
2023-03-11,Lunch,RevenueCenter_9,105.0
2023-03-12,BreakFast,RevenueCenter_1,458.0
2023-03-12,BreakFast,RevenueCenter_2,281.0
2023-03-12,BreakFast,RevenueCenter_3,245.0
2023-03-12,BreakFast,RevenueCenter_4,0.0
2023-03-12,BreakFast,RevenueCenter_5,15144.0
2023-03-12,BreakFast,RevenueCenter_6,472.0
2023-03-12,BreakFast,RevenueCenter_7,0.0
2023-03-12,BreakFast,RevenueCenter_8,0.0
2023-03-12,BreakFast,RevenueCenter_9,0.0
2023-03-12,Dinner,RevenueCenter_1,1834.0
2023-03-12,Dinner,RevenueCenter_2,110.0
2023-03-12,Dinner,RevenueCenter_3,13621.0
2023-03-12,Dinner,RevenueCenter_4,0.0
2023-03-12,Dinner,RevenueCenter_5,3181.0
2023-03-12,Dinner,RevenueCenter_6,320.0
2023-03-12,Dinner,RevenueCenter_7,0.0
2023-03-12,Dinner,RevenueCenter_8,0.0
2023-03-12,Dinner,RevenueCenter_9,0.0
2023-03-12,Lunch,RevenueCenter_1,675.0
2023-03-12,Lunch,RevenueCenter_2,127.0
2023-03-12,Lunch,RevenueCenter_3,308.0
2023-03-12,Lunch,RevenueCenter_4,0.0
2023-03-12,Lunch,RevenueCenter_5,455.0
2023-03-12,Lunch,RevenueCenter_6,883.5
2023-03-12,Lunch,RevenueCenter_7,47.0
2023-03-12,Lunch,RevenueCenter_8,2300.0
2023-03-12,Lunch,RevenueCenter_9,220.0
2023-03-13,BreakFast,RevenueCenter_1,342.0
2023-03-13,BreakFast,RevenueCenter_2,294.0
2023-03-13,BreakFast,RevenueCenter_3,192.75
2023-03-13,BreakFast,RevenueCenter_4,0.0
2023-03-13,BreakFast,RevenueCenter_5,17439.0
2023-03-13,BreakFast,RevenueCenter_6,318.0
2023-03-13,BreakFast,RevenueCenter_7,0.0
2023-03-13,BreakFast,RevenueCenter_8,0.0
2023-03-13,BreakFast,RevenueCenter_9,337.5
2023-03-13,Dinner,RevenueCenter_1,1895.5
2023-03-13,Dinner,RevenueCenter_2,247.0
2023-03-13,Dinner,RevenueCenter_3,10447.95
2023-03-13,Dinner,RevenueCenter_4,0.0
2023-03-13,Dinner,RevenueCenter_5,2396.0
2023-03-13,Dinner,RevenueCenter_6,1485.0
2023-03-13,Dinner,RevenueCenter_7,86.0
2023-03-13,Dinner,RevenueCenter_8,26210.0
2023-03-13,Dinner,RevenueCenter_9,0.0
2023-03-13,Lunch,RevenueCenter_1,1103.0
2023-03-13,Lunch,RevenueCenter_2,110.0
2023-03-13,Lunch,RevenueCenter_3,1639.0
2023-03-13,Lunch,RevenueCenter_4,0.0
2023-03-13,Lunch,RevenueCenter_5,795.0
2023-03-13,Lunch,RevenueCenter_6,115.5
2023-03-13,Lunch,RevenueCenter_7,0.0
2023-03-13,Lunch,RevenueCenter_8,0.0
2023-03-13,Lunch,RevenueCenter_9,90.0
2023-03-14,BreakFast,RevenueCenter_1,222.0
2023-03-14,BreakFast,RevenueCenter_2,272.0
2023-03-14,BreakFast,RevenueCenter_3,695.0
2023-03-14,BreakFast,RevenueCenter_4,0.0
2023-03-14,BreakFast,RevenueCenter_5,17199.0
2023-03-14,BreakFast,RevenueCenter_6,833.25
2023-03-14,BreakFast,RevenueCenter_7,54.0
2023-03-14,BreakFast,RevenueCenter_8,0.0
2023-03-14,BreakFast,RevenueCenter_9,70.0
2023-03-14,Dinner,RevenueCenter_1,2555.5
2023-03-14,Dinner,RevenueCenter_2,343.0
2023-03-14,Dinner,RevenueCenter_3,13476.15
2023-03-14,Dinner,RevenueCenter_4,0.0
2023-03-14,Dinner,RevenueCenter_5,2362.0
2023-03-14,Dinner,RevenueCenter_6,4742.0
2023-03-14,Dinner,RevenueCenter_7,6.0
2023-03-14,Dinner,RevenueCenter_8,89580.0
2023-03-14,Dinner,RevenueCenter_9,90.0
2023-03-14,Lunch,RevenueCenter_1,260.0
2023-03-14,Lunch,RevenueCenter_2,459.0
2023-03-14,Lunch,RevenueCenter_3,854.5
2023-03-14,Lunch,RevenueCenter_4,0.0
2023-03-14,Lunch,RevenueCenter_5,1085.0
2023-03-14,Lunch,RevenueCenter_6,410.0
2023-03-14,Lunch,RevenueCenter_7,0.0
2023-03-14,Lunch,RevenueCenter_8,0.0
2023-03-14,Lunch,RevenueCenter_9,0.0
2023-03-15,BreakFast,RevenueCenter_1,364.0
2023-03-15,BreakFast,RevenueCenter_2,433.0
2023-03-15,BreakFast,RevenueCenter_3,405.0
2023-03-15,BreakFast,RevenueCenter_4,0.0
2023-03-15,BreakFast,RevenueCenter_5,18067.0
2023-03-15,BreakFast,RevenueCenter_6,0.0
2023-03-15,BreakFast,RevenueCenter_7,109.0
2023-03-15,BreakFast,RevenueCenter_8,0.0
2023-03-15,BreakFast,RevenueCenter_9,330.0
2023-03-15,Dinner,RevenueCenter_1,1855.5
2023-03-15,Dinner,RevenueCenter_2,195.0
2023-03-15,Dinner,RevenueCenter_3,14442.9
2023-03-15,Dinner,RevenueCenter_4,0.0
2023-03-15,Dinner,RevenueCenter_5,2799.0
2023-03-15,Dinner,RevenueCenter_6,1140.0
2023-03-15,Dinner,RevenueCenter_7,0.0
2023-03-15,Dinner,RevenueCenter_8,49080.0
2023-03-15,Dinner,RevenueCenter_9,0.0
2023-03-15,Lunch,RevenueCenter_1,174.0
2023-03-15,Lunch,RevenueCenter_2,815.0
2023-03-15,Lunch,RevenueCenter_3,792.0
2023-03-15,Lunch,RevenueCenter_4,0.0
2023-03-15,Lunch,RevenueCenter_5,660.0
2023-03-15,Lunch,RevenueCenter_6,899.0
2023-03-15,Lunch,RevenueCenter_7,21.0
2023-03-15,Lunch,RevenueCenter_8,0.0
2023-03-15,Lunch,RevenueCenter_9,140.0
2023-03-16,BreakFast,RevenueCenter_1,274.5
2023-03-16,BreakFast,RevenueCenter_2,356.0
2023-03-16,BreakFast,RevenueCenter_3,548.0
2023-03-16,BreakFast,RevenueCenter_4,0.0
2023-03-16,BreakFast,RevenueCenter_5,14758.0
2023-03-16,BreakFast,RevenueCenter_6,164.5
2023-03-16,BreakFast,RevenueCenter_7,0.0
2023-03-16,BreakFast,RevenueCenter_8,0.0
2023-03-16,BreakFast,RevenueCenter_9,70.0
2023-03-16,Dinner,RevenueCenter_1,2499.0
2023-03-16,Dinner,RevenueCenter_2,182.0
2023-03-16,Dinner,RevenueCenter_3,13983.1
2023-03-16,Dinner,RevenueCenter_4,0.0
2023-03-16,Dinner,RevenueCenter_5,10686.0
2023-03-16,Dinner,RevenueCenter_6,25005.0
2023-03-16,Dinner,RevenueCenter_7,140.0
2023-03-16,Dinner,RevenueCenter_8,74120.0
2023-03-16,Dinner,RevenueCenter_9,0.0
2023-03-16,Lunch,RevenueCenter_1,390.0
2023-03-16,Lunch,RevenueCenter_2,232.0
2023-03-16,Lunch,RevenueCenter_3,798.0
2023-03-16,Lunch,RevenueCenter_4,0.0
2023-03-16,Lunch,RevenueCenter_5,5590.0
2023-03-16,Lunch,RevenueCenter_6,170.0
2023-03-16,Lunch,RevenueCenter_7,50.0
2023-03-16,Lunch,RevenueCenter_8,5000.0
2023-03-16,Lunch,RevenueCenter_9,260.0
2023-03-17,BreakFast,RevenueCenter_1,1188.0
2023-03-17,BreakFast,RevenueCenter_2,1321.0
2023-03-17,BreakFast,RevenueCenter_3,608.0
2023-03-17,BreakFast,RevenueCenter_4,0.0
2023-03-17,BreakFast,RevenueCenter_5,14980.0
2023-03-17,BreakFast,RevenueCenter_6,260.0
2023-03-17,BreakFast,RevenueCenter_7,65.0
2023-03-17,BreakFast,RevenueCenter_8,0.0
2023-03-17,BreakFast,RevenueCenter_9,150.0
2023-03-17,Dinner,RevenueCenter_1,1478.0
2023-03-17,Dinner,RevenueCenter_2,953.0
2023-03-17,Dinner,RevenueCenter_3,12903.1
2023-03-17,Dinner,RevenueCenter_4,0.0
2023-03-17,Dinner,RevenueCenter_5,11208.2
2023-03-17,Dinner,RevenueCenter_6,400.0
2023-03-17,Dinner,RevenueCenter_7,127.0
2023-03-17,Dinner,RevenueCenter_8,20850.0
2023-03-17,Dinner,RevenueCenter_9,0.0
2023-03-17,Lunch,RevenueCenter_1,503.0
2023-03-17,Lunch,RevenueCenter_2,732.0
2023-03-17,Lunch,RevenueCenter_3,2569.0
2023-03-17,Lunch,RevenueCenter_4,0.0
2023-03-17,Lunch,RevenueCenter_5,1819.0
2023-03-17,Lunch,RevenueCenter_6,1164.5
2023-03-17,Lunch,RevenueCenter_7,16.0
2023-03-17,Lunch,RevenueCenter_8,11700.0
2023-03-17,Lunch,RevenueCenter_9,295.0
2023-03-18,BreakFast,RevenueCenter_1,590.0
2023-03-18,BreakFast,RevenueCenter_2,425.0
2023-03-18,BreakFast,RevenueCenter_3,742.0
2023-03-18,BreakFast,RevenueCenter_4,0.0
2023-03-18,BreakFast,RevenueCenter_5,19840.0
2023-03-18,BreakFast,RevenueCenter_6,111.0
2023-03-18,BreakFast,RevenueCenter_7,0.0
2023-03-18,BreakFast,RevenueCenter_8,0.0
2023-03-18,BreakFast,RevenueCenter_9,0.0
2023-03-18,Dinner,RevenueCenter_1,1493.0
2023-03-18,Dinner,RevenueCenter_2,135.0
2023-03-18,Dinner,RevenueCenter_3,11557.5
2023-03-18,Dinner,RevenueCenter_4,0.0
2023-03-18,Dinner,RevenueCenter_5,2593.0
2023-03-18,Dinner,RevenueCenter_6,191.0
2023-03-18,Dinner,RevenueCenter_7,42.0
2023-03-18,Dinner,RevenueCenter_8,0.0
2023-03-18,Dinner,RevenueCenter_9,0.0
2023-03-18,Lunch,RevenueCenter_1,718.0
2023-03-18,Lunch,RevenueCenter_2,337.0
2023-03-18,Lunch,RevenueCenter_3,736.0
2023-03-18,Lunch,RevenueCenter_4,0.0
2023-03-18,Lunch,RevenueCenter_5,1055.0
2023-03-18,Lunch,RevenueCenter_6,660.0
2023-03-18,Lunch,RevenueCenter_7,0.0
2023-03-18,Lunch,RevenueCenter_8,1850.0
2023-03-18,Lunch,RevenueCenter_9,160.0
2023-03-19,BreakFast,RevenueCenter_1,629.0
2023-03-19,BreakFast,RevenueCenter_2,277.0
2023-03-19,BreakFast,RevenueCenter_3,5.0
2023-03-19,BreakFast,RevenueCenter_4,0.0
2023-03-19,BreakFast,RevenueCenter_5,15982.0
2023-03-19,BreakFast,RevenueCenter_6,81.0
2023-03-19,BreakFast,RevenueCenter_7,0.0
2023-03-19,BreakFast,RevenueCenter_8,7100.0
2023-03-19,BreakFast,RevenueCenter_9,35.0
2023-03-19,Dinner,RevenueCenter_1,1207.0
2023-03-19,Dinner,RevenueCenter_2,160.0
2023-03-19,Dinner,RevenueCenter_3,9148.6
2023-03-19,Dinner,RevenueCenter_4,0.0
2023-03-19,Dinner,RevenueCenter_5,735.0
2023-03-19,Dinner,RevenueCenter_6,114.0
2023-03-19,Dinner,RevenueCenter_7,62.0
2023-03-19,Dinner,RevenueCenter_8,0.0
2023-03-19,Dinner,RevenueCenter_9,0.0
2023-03-19,Lunch,RevenueCenter_1,365.0
2023-03-19,Lunch,RevenueCenter_2,81.0
2023-03-19,Lunch,RevenueCenter_3,1721.5
2023-03-19,Lunch,RevenueCenter_4,0.0
2023-03-19,Lunch,RevenueCenter_5,1524.0
2023-03-19,Lunch,RevenueCenter_6,254.0
2023-03-19,Lunch,RevenueCenter_7,25.0
2023-03-19,Lunch,RevenueCenter_8,0.0
2023-03-19,Lunch,RevenueCenter_9,180.0
2023-03-20,BreakFast,RevenueCenter_1,356.0
2023-03-20,BreakFast,RevenueCenter_2,95.0
2023-03-20,BreakFast,RevenueCenter_3,0.0
2023-03-20,BreakFast,RevenueCenter_4,0.0
2023-03-20,BreakFast,RevenueCenter_5,18441.0
2023-03-20,BreakFast,RevenueCenter_6,0.0
2023-03-20,BreakFast,RevenueCenter_7,0.0
2023-03-20,BreakFast,RevenueCenter_8,0.0
2023-03-20,BreakFast,RevenueCenter_9,50.0
2023-03-20,Dinner,RevenueCenter_1,3182.0
2023-03-20,Dinner,RevenueCenter_2,2010.0
2023-03-20,Dinner,RevenueCenter_3,8455.95
2023-03-20,Dinner,RevenueCenter_4,0.0
2023-03-20,Dinner,RevenueCenter_5,1162.5
2023-03-20,Dinner,RevenueCenter_6,574.0
2023-03-20,Dinner,RevenueCenter_7,84.0
2023-03-20,Dinner,RevenueCenter_8,0.0
2023-03-20,Dinner,RevenueCenter_9,40.0
2023-03-20,Lunch,RevenueCenter_1,252.0
2023-03-20,Lunch,RevenueCenter_2,147.0
2023-03-20,Lunch,RevenueCenter_3,1262.0
2023-03-20,Lunch,RevenueCenter_4,0.0
2023-03-20,Lunch,RevenueCenter_5,2462.5
2023-03-20,Lunch,RevenueCenter_6,306.0
2023-03-20,Lunch,RevenueCenter_7,22.0
2023-03-20,Lunch,RevenueCenter_8,32210.0
2023-03-20,Lunch,RevenueCenter_9,205.0
2023-03-21,BreakFast,RevenueCenter_1,449.0
2023-03-21,BreakFast,RevenueCenter_2,619.5
2023-03-21,BreakFast,RevenueCenter_3,172.0
2023-03-21,BreakFast,RevenueCenter_4,0.0
2023-03-21,BreakFast,RevenueCenter_5,16295.0
2023-03-21,BreakFast,RevenueCenter_6,0.0
2023-03-21,BreakFast,RevenueCenter_7,0.0
2023-03-21,BreakFast,RevenueCenter_8,2250.0
2023-03-21,BreakFast,RevenueCenter_9,80.0
2023-03-21,Dinner,RevenueCenter_1,1855.0
2023-03-21,Dinner,RevenueCenter_2,433.5
2023-03-21,Dinner,RevenueCenter_3,8020.55
2023-03-21,Dinner,RevenueCenter_4,0.0
2023-03-21,Dinner,RevenueCenter_5,2321.0
2023-03-21,Dinner,RevenueCenter_6,518.0
2023-03-21,Dinner,RevenueCenter_7,144.0
2023-03-21,Dinner,RevenueCenter_8,19160.0
2023-03-21,Dinner,RevenueCenter_9,0.0
2023-03-21,Lunch,RevenueCenter_1,325.0
2023-03-21,Lunch,RevenueCenter_2,505.0
2023-03-21,Lunch,RevenueCenter_3,1957.5
2023-03-21,Lunch,RevenueCenter_4,0.0
2023-03-21,Lunch,RevenueCenter_5,1315.0
2023-03-21,Lunch,RevenueCenter_6,0.0
2023-03-21,Lunch,RevenueCenter_7,22.0
2023-03-21,Lunch,RevenueCenter_8,0.0
2023-03-21,Lunch,RevenueCenter_9,35.0
2023-03-22,BreakFast,RevenueCenter_1,244.0
2023-03-22,BreakFast,RevenueCenter_2,542.0
2023-03-22,BreakFast,RevenueCenter_3,215.0
2023-03-22,BreakFast,RevenueCenter_4,0.0
2023-03-22,BreakFast,RevenueCenter_5,15220.0
2023-03-22,BreakFast,RevenueCenter_6,65.0
2023-03-22,BreakFast,RevenueCenter_7,16.0
2023-03-22,BreakFast,RevenueCenter_8,0.0
2023-03-22,BreakFast,RevenueCenter_9,20.0
2023-03-22,Dinner,RevenueCenter_1,2154.0
2023-03-22,Dinner,RevenueCenter_2,0.0
2023-03-22,Dinner,RevenueCenter_3,5713.65
2023-03-22,Dinner,RevenueCenter_4,0.0
2023-03-22,Dinner,RevenueCenter_5,4132.75
2023-03-22,Dinner,RevenueCenter_6,1185.0
2023-03-22,Dinner,RevenueCenter_7,197.0
2023-03-22,Dinner,RevenueCenter_8,0.0
2023-03-22,Dinner,RevenueCenter_9,205.0
2023-03-22,Lunch,RevenueCenter_1,1267.0
2023-03-22,Lunch,RevenueCenter_2,60.0
2023-03-22,Lunch,RevenueCenter_3,779.5
2023-03-22,Lunch,RevenueCenter_4,0.0
2023-03-22,Lunch,RevenueCenter_5,196.0
2023-03-22,Lunch,RevenueCenter_6,149.0
2023-03-22,Lunch,RevenueCenter_7,0.0
2023-03-22,Lunch,RevenueCenter_8,11160.0
2023-03-22,Lunch,RevenueCenter_9,255.0
2023-03-23,BreakFast,RevenueCenter_1,536.0
2023-03-23,BreakFast,RevenueCenter_2,0.0
2023-03-23,BreakFast,RevenueCenter_3,0.0
2023-03-23,BreakFast,RevenueCenter_4,0.0
2023-03-23,BreakFast,RevenueCenter_5,16332.0
2023-03-23,BreakFast,RevenueCenter_6,0.0
2023-03-23,BreakFast,RevenueCenter_7,0.0
2023-03-23,BreakFast,RevenueCenter_8,0.0
2023-03-23,BreakFast,RevenueCenter_9,140.0
2023-03-23,Dinner,RevenueCenter_1,2598.0
2023-03-23,Dinner,RevenueCenter_2,215.0
2023-03-23,Dinner,RevenueCenter_3,9503.0
2023-03-23,Dinner,RevenueCenter_4,0.0
2023-03-23,Dinner,RevenueCenter_5,9473.5
2023-03-23,Dinner,RevenueCenter_6,471.0
2023-03-23,Dinner,RevenueCenter_7,0.0
2023-03-23,Dinner,RevenueCenter_8,0.0
2023-03-23,Dinner,RevenueCenter_9,0.0
2023-03-23,Lunch,RevenueCenter_1,268.0
2023-03-23,Lunch,RevenueCenter_2,0.0
2023-03-23,Lunch,RevenueCenter_3,1192.0
2023-03-23,Lunch,RevenueCenter_4,0.0
2023-03-23,Lunch,RevenueCenter_5,289.0
2023-03-23,Lunch,RevenueCenter_6,0.0
2023-03-23,Lunch,RevenueCenter_7,50.0
2023-03-23,Lunch,RevenueCenter_8,0.0
2023-03-23,Lunch,RevenueCenter_9,0.0
2023-03-24,BreakFast,RevenueCenter_1,344.0
2023-03-24,BreakFast,RevenueCenter_2,0.0
2023-03-24,BreakFast,RevenueCenter_3,398.0
2023-03-24,BreakFast,RevenueCenter_4,0.0
2023-03-24,BreakFast,RevenueCenter_5,14344.0
2023-03-24,BreakFast,RevenueCenter_6,0.0
